ACANTHACEAE#THOMANDERSIA LAURIFOLIA#CYANIDIN
ROSACEAE#MALUS SYLVESTRIS_CV.NA#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN C-1
ROSACEAE#MALUS SYLVESTRIS_CV.SAN#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN C-1
ROSACEAE#MALUS SYLVESTRIS_CV.SCUGOG#CYANIDIN-3-O-ARABINOSIDE#CYANIDIN-3-O-GALACTOSIDE#CYANIDIN-3-XYLOSIDE
ROSACEAE#MALUS SYLVESTRIS_VAR.DOMESTICA#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN C-1
ROSACEAE#MALUS SYLVESTRIS_VAR.KERMERRIEN#MALUS POLYMERIZED PROCYANIDINS
ROSACEAE#PHOTINIA GLABRESCENS_VAR.RUBRA_X_P.SERRULATA_FRESH#PROANTHOCYANIDIN POLYMER
ROSACEAE#POTENTILLA RECTA#CYANIDIN
ROSACEAE#POTENTILLA TORMENTILLA#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-5#PROCYANIDIN B-6#PROCYANIDIN B-6,3-4-CIS:#PROCYANIDINS
ROSACEAE#POTENTILLA VISCOSA#PROCYANIDIN B-3#PROCYANIDIN C-2
ROSACEAE#PRUNUS AVIUM#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE
ROSACEAE#PRUNUS CERASUS#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-2''-BETA-D-GLUCOPYRANOSYL-6''-O-ALPHA-RHAMNOPYRANOSYL-BETA-D-GLUCOPYRANOSIDE#CYANIDIN-3-O-6''-ALPHA-L-RHAMNOPYRANOSYL-BETA-D-GLUCOPYRANOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN E
ROSACEAE#PRUNUS CERASUS_CV.BALATON#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE
ROSACEAE#PRUNUS CERASUS_CV.MONTMORENCY#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE
ROSACEAE#PRUNUS DULCIS#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN C-2
ROSACEAE#PRUNUS MAHALEB#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE
ROSACEAE#PRUNUS SEROTINA#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#PRUNUS SERRULATA#CYANIDIN RHAMNOGLUCOSIDE
ROSACEAE#PRUNUS SPINOSA#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE
ROSACEAE#QUILLAJA SAPONARIA#CYANIDIN
ROSACEAE#QUILLAJA SELLOWIANA#CYANIDIN
ROSACEAE#RHAPHIOLEPIS UMBELLATA#PROANTHOCYANIDIN A-2#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDIN C-1
ROSACEAE#ROSA CANINA#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4
ROSACEAE#ROSA CYMOSA#PROCYANIDIN B-3#PROCYANIDIN B-3 3-O-GALLATE
ROSACEAE#ROSA DAMASCENA#CYANIDIN-3-5-DI-O-BETA-D-GLUCOSIDE
ROSACEAE#ROSA HENRYI#PROCYANIDIN B-3#PROCYANIDIN B-4
ROSACEAE#ROSA PERSICA#PROCYANIDIN B-3
ROSACEAE#ROSA PLATYACANTHA#CYANIDIN-3-O-BETA-D-GLUCOPYRANOSIDE-5-O-BETA-D-GLUCOFURANOSIDE
ROSACEAE#ROSA RUGOSA#CYANIDIN#PROCYANIDIN B-3
ROSACEAE#ROSA SPECIES#CYANIDIN-3-5-DIGLUCOSIDE#CYANIDIN-4-GLUCOSIDE
ROSACEAE#ROSA SPINOSISSIMA#CYANIDIN
ROSACEAE#ROSA TAIWANENSE#PROCYANIDIN B-1#PROCYANIDIN B-3
ROSACEAE#RUBUS ALLEGHENIENSIS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS CAESIUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS COREANUS#PROCYANIDIN B-4
ROSACEAE#RUBUS DREGERI#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS FRUTICOSUS#CYANIDIN#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN B-8#PROCYANIDIN G
ROSACEAE#RUBUS IDAEUS#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-O-BETA-D-SAMBUBIOSIDE#CYANIDIN-3-O-BETA-D-SOPHOROSIDE#CYANIDIN-3-O-BETA-D-XYLOSYL-RUTINOSIDE#CYANIDIN-3-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN B-8#PROCYANIDIN G
ROSACEAE#RUBUS IDAEUS_CV.#CYANIDIN-3-O-BETA-D-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-O-BETA-D-SAMBUBIOSIDE#CYANIDIN-3-O-BETA-D-SOPHOROSIDE#CYANIDIN-3-O-BETA-D-XYLOSYL-RUTINOSIDE
ROSACEAE#RUBUS IDAEUS_CV.MARCY#CYANIDIN-3-GLUCURONIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE
ROSACEAE#RUBUS IDAEUS_CV.MEEKER#CYANIDIN#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE
ROSACEAE#RUBUS IDAEUS_CV.WILLAMETTE#CYANIDIN#CYANIDIN-3-GLUCOSYL-RUTINOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-SOPHOROSIDE
ROSACEAE#RUBUS LACINIATUS#CYANIDIN-3-(6''-DIOXALYL-GLUCOSIDE)
ROSACEAE#RUBUS LEUCODERMIS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS NEO-MEXICANUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS OCCIDENTALIS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS PARVIFOLIUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS PHOENICOLASIUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS PLICATUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS RUBIGINOSUS#PROCYANIDIN B-1
ROSACEAE#RUBUS SCANICUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS ULMIFOLIUS#CYANIDIN#CYANIDIN-7-O-BETA-D-GLUCOSIDE
ROSACEAE#RUBUS URSINUS#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#RUBUS WAHLBERGII#CYANIDIN-3-O-BETA-D-RUTINOSIDE
ROSACEAE#SANGUISORBA MINOR#PROCYANIDIN P-13
ROSACEAE#SANGUISORBA OFFICINALIS#LEUCOCYANIDIN#PROCYANIDIN B-3#PROCYANIDIN B-3,3-O-GALLOYL:#PROCYANIDIN C-2,3-O-GALLOYL:#PROCYANIDIN P-13
ROSACEAE#SORBUS ARIA#CYANIDIN#LEUCOCYANIDIN
ROSACEAE#SORBUS AUCUPARIA#CYANIDIN-3-5-DIGLYCOSIDE#CYANIDIN-3-O-ALPHA-L-GALACTOSIDE#LEUCOCYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN C-1#PROCYANIDIN E
ROSACEAE#VAUQUELINIA CALIFORNICA#CYANIDIN
ROSACEAE#VAUQUELINIA CORYMBOSA#CYANIDIN
RUBIACEAE#CINCHONA LEDGERIANA#CYANIDIN-3-O-ALPHA-L-RHAMNOSIDE
RUBIACEAE#CINCHONA PUBESCENS#CYANIDIN-3-O-ALPHA-L-RHAMNOSIDE#PROANTHOCYANIDIN A-2#PROANTHOCYANIDIN B-2#PROANTHOCYANIDIN B-5#PROANTHOCYANIDIN C-1
RUBIACEAE#COFFEA ARABICA_CV.BOURBON#CYANIDIN-3-DIGLUCOSIDE
RUBIACEAE#MORINDA MORINDOIDES#CYANIDIN
RUBIACEAE#OXYANTHUS PALLIDUS#CYANIDIN
RUBIACEAE#PAVETTA OWARIENSIS#PROANTHOCYANIDIN A-2#PROANTHOCYANIDIN A-4#PROCYANIDIN A-2
RUBIACEAE#PORTERANDIA CLADANTHA#CYANIDIN
RUBIACEAE#UNCARIA SINENSIS#PROCYANIDIN B-1#PROCYANIDIN B-2
RUBIACEAE#UNCARIA SPECIES#PROCYANIDIN A-1#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4
RUTACEAE#AEGLE MARMELOS#CYANIDIN
RUTACEAE#FAGAROPSIS ANGOLENSIS#CYANIDIN
RUTACEAE#PITAVIA PUNCTATA#CYANIDIN
RUTACEAE#TECLEA NOBILIS#CYANIDIN
SALICACEAE#POPULUS CANESCENS#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN C-2#PROCYANIDIN F
SALICACEAE#POPULUS TREMULA#CYANIDIN-3-O-BETA-D-XYLOSYL-GLUCOSIDE#CYANIDIN-3-RHAMNOSYL-GLUCOSIDE
SALICACEAE#SALIX ALBA#CYANIDIN
SALICACEAE#SALIX ALBA_CV.CARDINALIS#CYANIDIN
SALICACEAE#SALIX ALBA_X_S.BABYLONICA_(=S.SEPULA#CYANIDIN
SALICACEAE#SALIX ALBA_X_S.FRAGILIS(=S.RUSSELLIA_OVEN#CYANIDIN
SALICACEAE#SALIX ALBA_X_S.PENTADRA_(=S.EHRHARDT#CYANIDIN
SALICACEAE#SALIX AMERICANA#CYANIDIN
SALICACEAE#SALIX ARCTICA#CYANIDIN
SALICACEAE#SALIX AURITA#CYANIDIN
SALICACEAE#SALIX BABYLONICA_CV.FARDON#CYANIDIN
SALICACEAE#SALIX BABYLONICA_X_S.FRAGILIS(=S.BLANDA)_OVEN#CYANIDIN
SALICACEAE#SALIX CAERULEA#CYANIDIN
SALICACEAE#SALIX CAPREA#CYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN B-8#PROCYANIDIN C-2#PROCYANIDIN G
SALICACEAE#SALIX CAPREA_VAR.LANATA#CYANIDIN
SALICACEAE#SALIX CAPREA_X_S.LANATA_FROZEN#CYANIDIN
SALICACEAE#SALIX CAPREA_X_S.LANATA(=S.BALFOURII)_OVEN#CYANIDIN
SALICACEAE#SALIX CAPREA_X_S.VIMINALIS_(-S.SERICAN#CYANIDIN
SALICACEAE#SALIX CINEREA#CYANIDIN
SALICACEAE#SALIX DAPHNOIDES_VAR.ACUTIFOLIA#CYANIDIN
SALICACEAE#SALIX FRAGILIS#CYANIDIN#PROANTHOCYANIDIN POLYMER
SALICACEAE#SALIX FRAGILIS_X_S.PENTANDRA_(=S.MEYERAN#CYANIDIN
SALICACEAE#SALIX FRAGILIS_X_S.TRIANDRA_(=S.DECIPIEN#CYANIDIN
SALICACEAE#SALIX GEMINATA#CYANIDIN
SALICACEAE#SALIX HERBACEA_X_S.PHYLICIFOLIA(=S.MOORE_OVEN#CYANIDIN
SALICACEAE#SALIX INCANA#CYANIDIN
SALICACEAE#SALIX NIGRICANS#CYANIDIN
SALICACEAE#SALIX PENTANDRA_CV.LUMLEY#CYANIDIN
SALICACEAE#SALIX PHYLICIFOLIA#CYANIDIN
SALICACEAE#SALIX PURPUREA_VAR.GOLDSTONES#CYANIDIN
SALICACEAE#SALIX PURPUREA_X_S.TRIANDRA_(-S.LEIOPHYL#CYANIDIN
SALICACEAE#SALIX RUBRA#CYANIDIN
SALICACEAE#SALIX SIEBOLDIANA#PROCYANIDIN B-1,3'-O-(1-HYDROXY-6-OXO-CYCLOHEX-2-ENE-1-CARBOXYLIC ACID ESTER)#PROCYANIDIN B-3,3'-O-(1-HYDROXY-6-OXO-CYCLOHEX-2-ENE-1-CARBOXYLIC ACID ESTER)#PROCYANIDIN B-6#PROCYANIDIN B-7#PROCYANIDIN TRIMER 12#PROCYANIDIN TRIMER 13#PROCYANIDIN TRIMER-3''-O-(1-HYDROXY-6-OXO-CYCLOHEX-2-ENE-1-CARBOXYLIC ACID ESTER)
SALICACEAE#SALIX SMITHIANA#CYANIDIN
SALICACEAE#SALIX SPECIES#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN B-7
SALICACEAE#SALIX STIPULARIS#CYANIDIN
SALICACEAE#SALIX TRIANDRA#CYANIDIN
SALICACEAE#SALIX TRIANDRA_CV.BLACK#CYANIDIN
SALICACEAE#SALIX VIMINALIS#CYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-6#PROCYANIDIN B-8#PROCYANIDIN C-2#PROCYANIDIN G
SALICACEAE#SALIX VIMINALIS_X_S.CINEREA_FROZEN#CYANIDIN
SAPINDACEAE#CHYTRANTHUS TALBOTII#CYANIDIN
SAPINDACEAE#CUPANIA LATIFOLIA#PROANTHOCYANIDIN A-2
SAPINDACEAE#DODONAEA VISCOSA#LEUCOCYANIDIN,(+):
SAPINDACEAE#EUPHORIA LONGANA#PROCYANIDIN B-2#PROCYANIDIN C-1
SAPINDACEAE#LITCHI CHINENSIS#CYANIDIN-3-O-ALPHA-L-GALACTOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SAPINDACEAE#LITCHI CHINENSIS_VAR.KWAI#LITCHI PROANTHOCYANIDINS TYPE A
SAPINDACEAE#MAGONIA GLABRATA#MAGONIA PROANTHOCYANIDIN 2
SAPINDACEAE#PANCOVIA TURBINATA#CYANIDIN
SAPINDACEAE#XANTHOCERAS SORBIFOLIA#PROCYANIDIN A-2
SAPOTACEAE#ENGLEROPHYTUM OUBANGUIENSE#CYANIDIN
SAPOTACEAE#ENGLEROPHYTUM STELECHANTHA#CYANIDIN
SAPOTACEAE#GLUEMA IVORENSIS#CYANIDIN
SAPOTACEAE#ITEILUMA PINIFOLIA#CYANIDIN
SAPOTACEAE#MIMUSOPS BAGSHAWEI#CYANIDIN
SAPOTACEAE#OMPHALOCARPUM SPECIES#CYANIDIN
SAPOTACEAE#RICHARDELLA DULCIFICA#CYANIDIN-3-O-ALPHA-L-ARABINOSIDE#CYANIDIN-3-O-BETA-D-GALACTOSIDE
SAPOTACEAE#SYNSEPALUM STIPULATUM#CYANIDIN
SAXIFRAGACEAE#BERGENIA PURPURASCENS#PROCYANIDIN B-1,3-O-GALLOYL:#PROCYANIDIN B-3
SAXIFRAGACEAE#HYDRANGEA ANOMALA_SSP.ANOMALA#CYANIDIN
SAXIFRAGACEAE#HYDRANGEA ANOMALA_SSP.PETIOLARIS#CYANIDIN
SAXIFRAGACEAE#HYDRANGEA ASPERA#CYANIDIN
SAXIFRAGACEAE#HYDRANGEA ASPERA_SSP.ASPERA#CYANIDIN#PROCYANIDIN A
SAXIFRAGACEAE#HYDRANGEA ASPERA_SSP.ROBUSTA#CYANIDIN
SAXIFRAGACEAE#HYDRANGEA ASPERA_SSP.SARGENTIANA#CYANIDIN#PROCYANIDIN A
SAXIFRAGACEAE#HYDRANGEA HETEROMALLA#CYANIDIN#PROCYANIDIN A
SAXIFRAGACEAE#HYDRANGEA PANICULATA#CYANIDIN
SAXIFRAGACEAE#HYDRANGEA QUERCIFOLIA#CYANIDIN
SAXIFRAGACEAE#RIBES AUREUM#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SAXIFRAGACEAE#RIBES LAURIFOLIUM#CYANIDIN
SAXIFRAGACEAE#RIBES MAGELLANICUM#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SAXIFRAGACEAE#RIBES NIGRUM#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-O-BETA-D-SOPHOROSIDE#CYANIDIN-3-O-RHAMNOSIDE#PROANTHOCYANIDIN POLYMER
SAXIFRAGACEAE#RIBES NIGRUM_VAR.#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SAXIFRAGACEAE#RIBES RUBRUM#PROANTHOCYANIDIN POLYMER
SAXIFRAGACEAE#RIBES RUBRUM_CV.#CYANIDIN-3-BETA-D-SAMBUBIOSIDE#CYANIDIN-3-O-BETA-D-(2-G-GLUCOSYL-RUTINOSIDE)#CYANIDIN-3-O-BETA-D-(2-G-XYLOSYL-RUTINOSIDE)#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-O-BETA-D-SOPHOROSIDE
SAXIFRAGACEAE#RIBES SANGUINEUM#CYANIDIN#PROANTHOCYANIDIN POLYMER#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN C-2#PROCYANIDIN D-1
SAXIFRAGACEAE#SAXIFRAGA AIZOON#CYANIDIN-3-O-ALPHA-L-RHAMNOSIDE#CYANIDIN-3-O-BETA-D-XYLOSIDE
SAXIFRAGACEAE#SAXIFRAGA STOLONIFERA#PROCYANIDIN B-2#PROCYANIDIN B-2 GALLATE
SCHIZAEACEAE#SCHIZAEA PECTINATA#PROCYANIDIN
SCROPHULARIACEAE#ANTIRRHINUM MAJUS#CYANIDIN#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SCROPHULARIACEAE#PAULOWNIA FARGESII#CYANIDIN-3-5-DI-O-BETA-D-GLUCOSIDE
SCROPHULARIACEAE#PAULOWNIA TOMENTOSA#CYANIDIN GLYCOSIDE#CYANIDIN-3-5-DI-O-BETA-D-GLUCOSIDE
SCROPHULARIACEAE#PENSTEMON CARDINALIS#CYANIDIN-3-O-ARABINOSIDE
SCROPHULARIACEAE#PENSTEMON HUMILIS#CYANIDIN-3-4-DIGLUCOSIDE
SCROPHULARIACEAE#PENSTEMON KUNTHII#CYANIDIN-3-O-ARABINOSIDE
SCROPHULARIACEAE#PENSTEMON SERRULATUS#CYANIDIN
SIMAROUBACEAE#IRVINGIA GABONENSIS#CYANIDIN
SIMAROUBACEAE#KLAINEDOXA GABONENSIS_VAR.MICROPHYLLA#CYANIDIN
SIMAROUBACEAE#ODYENDEA GABUNENSIS#CYANIDIN
SOLANACEAE#CYPHOMANDRA BETACEA#CYANIDIN#CYANIDIN-3-O-BETA-D-RUTINOSIDE
SOLANACEAE#PETUNIA EXSERTA#CYANIDIN#CYANIDIN-3-5-DIGLUCOSIDE#CYANIDIN-3-RUTINOSIDE
SOLANACEAE#PETUNIA HYBRIDA#CYANIDIN-3-7-DIGLUCOSIDE#CYANIDIN-3-DIGLUCOSIDE#CYANIDIN-3-SOPHOROSIDE
SOLANACEAE#PETUNIA HYBRIDA_CV.PINK#CYANIDIN-3-PARA-COUMAROYL-RUTINOSIDE-5-GLUCOSIDE
SOLANACEAE#PETUNIA HYBRIDA_CV.RED#CYANIDIN#CYANIDIN-3-5-DIGLUCOSIDE#CYANIDIN-3-O-BETA-D-RUTINOSIDE#CYANIDIN-3-PARA-COUMAROYL-RUTINOSIDE-5-GLUCOSIDE#CYANIDIN-3-RUTINOSIDE#LEUCOCYANIDIN
STERCULIACEAE#COLA ACUMINATA#COLA ACUMINATA PROANTHOCYANIDIN#PROCYANIDIN A-2
STERCULIACEAE#COLA DIGITATA#CYANIDIN
STERCULIACEAE#COLA LATERITIA#CYANIDIN
STERCULIACEAE#DOMBEYA MUKOLE#CYANIDIN
STERCULIACEAE#GUAZUMA ULMIFOLIA#PROCYANIDIN B-2#PROCYANIDIN B-5#PROCYANIDIN C-1
STERCULIACEAE#PTERYGOTA MILDBRAEDII#CYANIDIN
STERCULIACEAE#THEOBROMA CACAO#PENTAMERS#PROANTHOCYANIDIN A-1#PROANTHOCYANIDIN A-2#PROCYANIDIN#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-2 3-3'-DIGALLATE#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN B-7#PROCYANIDIN C-1#PROCYANIDIN DIMERS#PROCYANIDIN E#PROCYANIDIN G#PROCYANIDIN HEPTAMERS#PROCYANIDIN HEXAMERS#PROCYANIDIN TETRAMERS#PROCYANIDIN TRIMERS#PROCYANIDINS
STERCULIACEAE#WALTHERIA AMERICANA#CYANIDIN GLUCOSIDE
STYRACACEAE#HUA GABONII#CYANIDIN
TAMARICACEAE#MYRICARIA GERMANICA#ANTHOCYANIDIN
TAMARICACEAE#TAMARIX HISPIDA#CYANIDIN GLUCOSIDE
TAMARICACEAE#TAMARIX PENTANDRA#CYANIDIN GLUCOSIDE
TAXACEAE#TAXUS MAIREI#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4
TAXODIACEAE#CRYPTOMERIA JAPONICA#CYANIDIN-N-BUTYL ETHER#PROCYANIDIN B-3
THEACEAE#CAMELLIA CHEKIANGOLEOSA#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA HIEMALIS_CV.HI-OTOME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA HIEMALIS_CV.SHISHI-GASHIRA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA HIEMALIS_CV.SHOWA-NO-HOMARE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA HIEMALIS_CV.SHOWA-NO-SAKAE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA HIEMALIS_CV.TACHI-KANTSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA#CYANIDIN-3-MONOGLUCOSIDE#CYANIDIN-3-O-GALACTOSIDE#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-5#PROCYANIDIN C-1
THEACEAE#CAMELLIA JAPONICA_CV.1#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.2#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.3#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.4#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.5#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.6#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.7#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.8#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.9#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AKASHIGATA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AKI-NO-YAMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AMA-NO-GAWA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AMA-OBUNE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AMAGASHITA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.APPOLLO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.ARAHOSHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.AZUMA-SHIBORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.BENI-OTOME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CHO-GA-SHIMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CHOSEN-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CHRISTMAS#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CHUBU-SHIKAINAMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CHUBU-TAIYO-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.CM#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.DAIKAGURA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.DEBUTANTE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.DRAMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.DRIFTWOOD#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.ELIZABETH#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.EZO-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.FUIRI-KARAKO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.FUKU-TSUZUMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.FUKURIN-BENTEN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.GENJI-GURUMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.GENJI-SHIBORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.GUEST#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.GUILIO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HARU-KAGURA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HATSUSE-YAMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HEART#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HI-BOTAN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HI-RENGE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HIGO-KOBAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HIGURASHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HIJIRIMEN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HIKARUGENJI#CYANIDIN-3-MONOGLUCOSIDE
